startDateTime,endDateTime,soilTempMean,soilTempMinimum,soilTempMaximum,soilTempVariance,soilTempNumPts,soilTempExpUncert,soilTempStdErMean,rangeFailQM,rangePassQM,rangeNAQM,persistenceFailQM,persistencePassQM,persistenceNAQM,stepFailQM,stepPassQM,stepNAQM,nullFailQM,nullPassQM,nullNAQM,gapFailQM,gapPassQM,gapNAQM,spikeFailQM,spikePassQM,spikeNAQM,validCalFailQM,validCalPassQM,validCalNAQM,alphaQM,betaQM,finalQF,finalQFSciRvw
"2018-05-01T00:00:00Z","2018-05-01T00:30:00Z",7.460,7.448,7.472,0.0000439,180,0.1395,0.0004936,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T00:30:00Z","2018-05-01T01:00:00Z",7.436,7.423,7.449,0.0000476,180,0.1395,0.000514,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T01:00:00Z","2018-05-01T01:30:00Z",7.410,7.395,7.425,0.0000724,180,0.1395,0.0006342,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T01:30:00Z","2018-05-01T02:00:00Z",7.376,7.356,7.395,0.0001287,180,0.1395,0.0008455,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T02:00:00Z","2018-05-01T02:30:00Z",7.335,7.314,7.356,0.0001442,180,0.1395,0.0008951,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T02:30:00Z","2018-05-01T03:00:00Z",7.298,7.282,7.315,0.0000878,180,0.1394,0.0006985,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T03:00:00Z","2018-05-01T03:30:00Z",7.272,7.262,7.284,0.0000324,180,0.1394,0.0004242,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T03:30:00Z","2018-05-01T04:00:00Z",7.253,7.240,7.264,0.0000426,180,0.1394,0.0004863,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T04:00:00Z","2018-05-01T04:30:00Z",7.227,7.212,7.241,0.0000674,180,0.1394,0.000612,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T04:30:00Z","2018-05-01T05:00:00Z",7.198,7.182,7.213,0.0000763,180,0.1394,0.0006511,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T05:00:00Z","2018-05-01T05:30:00Z",7.166,7.149,7.183,0.0000906,180,0.1394,0.0007096,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T05:30:00Z","2018-05-01T06:00:00Z",7.132,7.114,7.150,0.0000997,180,0.1394,0.0007444,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T06:00:00Z","2018-05-01T06:30:00Z",7.098,7.080,7.115,0.0001005,180,0.1394,0.0007472,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T06:30:00Z","2018-05-01T07:00:00Z",7.065,7.049,7.081,0.0000808,180,0.1393,0.0006699,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T07:00:00Z","2018-05-01T07:30:00Z",7.032,7.014,7.050,0.0000996,180,0.1393,0.0007438,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T07:30:00Z","2018-05-01T08:00:00Z",6.998,6.981,7.015,0.0000945,180,0.1393,0.0007246,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T08:00:00Z","2018-05-01T08:30:00Z",6.966,6.949,6.983,0.0000862,180,0.1393,0.0006918,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T08:30:00Z","2018-05-01T09:00:00Z",6.933,6.915,6.951,0.0000994,180,0.1393,0.0007431,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T09:00:00Z","2018-05-01T09:30:00Z",6.900,6.884,6.917,0.0000932,180,0.1393,0.0007196,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T09:30:00Z","2018-05-01T10:00:00Z",6.866,6.846,6.884,0.0001166,180,0.1393,0.0008049,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T10:00:00Z","2018-05-01T10:30:00Z",6.827,6.807,6.847,0.000131,180,0.1392,0.0008531,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T10:30:00Z","2018-05-01T11:00:00Z",6.789,6.773,6.808,0.0000978,180,0.1392,0.0007373,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T11:00:00Z","2018-05-01T11:30:00Z",6.763,6.757,6.774,0.0000198,180,0.1392,0.000332,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T11:30:00Z","2018-05-01T12:00:00Z",6.762,6.758,6.769,0.0000086,180,0.1392,0.0002186,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T12:00:00Z","2018-05-01T12:30:00Z",6.787,6.768,6.811,0.0001505,180,0.1392,0.0009143,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T12:30:00Z","2018-05-01T13:00:00Z",6.835,6.810,6.862,0.000214,180,0.1393,0.00109,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T13:00:00Z","2018-05-01T13:30:00Z",6.890,6.862,6.923,0.0002974,180,0.1393,0.001285,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T13:30:00Z","2018-05-01T14:00:00Z",6.965,6.922,7.006,0.0005913,180,0.1393,0.001813,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T14:00:00Z","2018-05-01T14:30:00Z",7.049,7.007,7.090,0.000596,180,0.1394,0.00182,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T14:30:00Z","2018-05-01T15:00:00Z",7.127,7.090,7.159,0.000382,180,0.1394,0.001457,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T15:00:00Z","2018-05-01T15:30:00Z",7.181,7.159,7.201,0.0001399,180,0.1394,0.0008815,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T15:30:00Z","2018-05-01T16:00:00Z",7.216,7.199,7.234,0.0000915,180,0.1394,0.000713,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T16:00:00Z","2018-05-01T16:30:00Z",7.259,7.232,7.293,0.0003073,180,0.1394,0.001307,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T16:30:00Z","2018-05-01T17:00:00Z",7.330,7.292,7.374,0.0005304,180,0.1395,0.001717,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T17:00:00Z","2018-05-01T17:30:00Z",7.444,7.374,7.526,0.001984,180,0.1397,0.00332,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T17:30:00Z","2018-05-01T18:00:00Z",7.609,7.527,7.688,0.0022,180,0.1398,0.003496,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T18:00:00Z","2018-05-01T18:30:00Z",7.764,7.689,7.836,0.00187,180,0.1398,0.003223,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T18:30:00Z","2018-05-01T19:00:00Z",7.887,7.836,7.929,0.0006968,180,0.1398,0.001968,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T19:00:00Z","2018-05-01T19:30:00Z",7.970,7.929,8.011,0.0005923,180,0.1398,0.001814,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T19:30:00Z","2018-05-01T20:00:00Z",8.042,8.011,8.073,0.0003021,180,0.1398,0.001295,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T20:00:00Z","2018-05-01T20:30:00Z",8.115,8.072,8.163,0.0006812,180,0.1399,0.001945,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T20:30:00Z","2018-05-01T21:00:00Z",8.214,8.162,8.261,0.0008163,180,0.1399,0.00213,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T21:00:00Z","2018-05-01T21:30:00Z",8.297,8.261,8.328,0.0003697,180,0.1399,0.001433,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T21:30:00Z","2018-05-01T22:00:00Z",8.350,8.327,8.372,0.0001633,180,0.1399,0.0009524,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T22:00:00Z","2018-05-01T22:30:00Z",8.391,8.370,8.409,0.0001108,180,0.1399,0.0007845,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T22:30:00Z","2018-05-01T23:00:00Z",8.415,8.406,8.421,0.0000166,180,0.1399,0.0003041,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T23:00:00Z","2018-05-01T23:30:00Z",8.424,8.419,8.428,0.0000035,180,0.1399,0.0001386,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-01T23:30:00Z","2018-05-02T00:00:00Z",8.426,8.424,8.429,0.0000006,180,0.1399,0.0000579,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T00:00:00Z","2018-05-02T00:30:00Z",8.421,8.417,8.426,0.0000057,180,0.1399,0.0001786,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T00:30:00Z","2018-05-02T01:00:00Z",8.413,8.407,8.417,0.0000069,180,0.1399,0.0001952,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T01:00:00Z","2018-05-02T01:30:00Z",8.404,8.397,8.409,0.0000087,180,0.1399,0.0002204,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T01:30:00Z","2018-05-02T02:00:00Z",8.393,8.384,8.399,0.0000159,180,0.1399,0.000297,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T02:00:00Z","2018-05-02T02:30:00Z",8.380,8.373,8.386,0.0000108,180,0.1399,0.0002447,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T02:30:00Z","2018-05-02T03:00:00Z",8.369,8.361,8.375,0.0000114,180,0.1399,0.0002511,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T03:00:00Z","2018-05-02T03:30:00Z",8.357,8.349,8.364,0.0000168,180,0.1399,0.0003055,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T03:30:00Z","2018-05-02T04:00:00Z",8.341,8.330,8.350,0.0000301,180,0.1399,0.0004089,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T04:00:00Z","2018-05-02T04:30:00Z",8.320,8.308,8.332,0.0000408,180,0.1399,0.0004763,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T04:30:00Z","2018-05-02T05:00:00Z",8.298,8.286,8.310,0.000044,180,0.1399,0.0004942,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T05:00:00Z","2018-05-02T05:30:00Z",8.278,8.269,8.287,0.0000231,180,0.1399,0.0003579,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
